SPCB,COSM,OPXS,PED,GMGI,ABVC,OGEN,CPSS,IESC,BVFL,TOMZ,POAI,BYRN,WKHS,ARMP,VIVK,BTCS,MIGI,COCP,BKYI,BTTR,QUBT,TGTX,AYTU,HROW,LINK,FPAY,INTZ,BHRB,WFCF,CODA,TROO,APDN,GTIM,WSBF,MULN,AIRI,QRHC,ACAD,IOR,ASTH,RCAT,SNFCA,CDMO,RIME,MLSS,MCVT,AXDX,SLS,HOV,NCPL,PHIO,RCON,SLNH,NTRP,BLFS,VUZI,PHM,IBCP,NEPH
0,0,0.444444145,0,0,0,0,-0.011363715,0.003344478,-0.052631659,-0.260869571,0,0,-0.083333333,0,0,0,0,0,0,0,0,0.02713185,0,0.063157935,0,0,0,0,0,0,0,0.272727273,-0.03977269,0.006160033,0,0,0.07142862,-0.011111101,0.145077771,0,0,0.118421091,0.042194102,0,0,0,0.010526289,0.061349693,0.014981273,0,-0.076923077,-0.068421056,0,0,0.400000051,0,0.009036065,-0.00740725,-0.02479343
0,0,-0.230769225,0.2,-0.111111158,0,-0.159259259,0.00766292,0,0,0.05882356,0,0,0,0.5,0,0,0,0,0,0,0,-0.037735902,0,-0.059405976,0.005988341,0,0,-0.017857484,0,0,0,-0.071428571,-0.142011835,-0.024489733,0,0,-0.111111111,0.005617972,0.126696817,0,0,0.007058686,0.016194291,0,0,0,0.006944471,0.052023121,0.003690037,0,0,-0.011299454,0,0,0,0,-0.003731358,0.018656752,0.050847455
0,0,0,-0.333333333,0,0,0.101321586,0.007604555,-0.033333302,0,0.0555555,-0.057142857,0,0,0,0,0,0,0,0.142857197,0,0,-0.019607825,0,0,0,0,0,0,-0.057377024,-0.003749984,0,0,-0.034482807,0.01464456,0,0.087500029,0.200000048,-0.005586587,-0.100401606,0,-0.333333333,-0.016354882,0.011952252,0,0.44444443,0,-0.006896578,-0.032967033,0.073529412,0,0.016666667,0.034285772,0,-0.162500024,0,-0.2,0.02471931,-0.010989202,-0.048387094
0,0,0,0,0.125000059,0,0,0.0981132,0.034482725,0,0.210526353,0.060606061,0,0,-0.222222222,0,0,0,0,0,0,0,-0.011999989,0,0.052631579,0.071428609,0,0,0,0.060869537,-0.0012547,0,0,0.035714337,0,0.428571429,0,0.083333251,-0.016853917,-0.022321407,0,0,0.095011658,0.153543222,0,-0.307692301,0,0.090277793,0.0625,0.078767123,0,0.008196721,-0.060773522,0,0.194029885,0,0.5,0.005116789,0.011111307,0.093220318
0,0,-0.099999821,0,-0.222222263,0,-0.06,-0.024055041,0.026666641,0,0.043478219,0,0,0,0.428571429,0,0,0,0,-0.125000041,0,0,-0.068825941,0,0.010000038,0,0,0,0,0,0.060301457,0,0.076923077,-0.013793172,-0.041237176,0,-0.014778401,-0.076923006,0.04000003,-0.004566206,0,0,0.006507466,0.040955654,0,0,0,-0.04140125,0.021390374,0.019047619,0,-0.024390244,-0.029411752,0,0.200000048,-0.071428563,0,0.021090849,0.0146517,0
0,0,0.11111089,0,0.142857143,0,-0.008510638,0.003521124,0.022727329,0.002777796,0,0,0,0,-0.4,0,0,0,0,0,0,0,0,0,0.019801961,0,0,0,0.001363826,-0.114754048,0,0,-0.071428571,0.048951087,-0.02150561,1.5,0,0,-0.038461566,-0.041284472,0,0,-0.01508597,0.006557331,0,0,0,-0.049833886,0.02617801,-0.040498442,0,0,0,0,0,0.076923067,-0.166666667,0.040598418,0.050541921,-0.038759675
0.125,0,0,0.025,0,3.850000004,0.008583691,-0.007017537,0,0.108033266,0,0,-0.2,-0.227272727,-0.083333333,0,-0.75,0,0,0.142857197,0,0,0,0,0.165048522,0,0,0,0.001361968,0.009259271,-0.052132677,0,0,0.033333302,0.008791487,-0.2,0,-0.041666725,0.097142833,0.019138853,0,0.5,-0.002188195,0.465798107,0,0.111111141,0,0.041958001,-0.010204082,0.022727273,0,-0.008333333,0.018181784,0,0,0,0.2,0.009582455,0.003436151,0.193548376
0,0,0.400000127,0.019512208,0,0,0,0.031802175,-0.012698476,0,0.04166669,0,0,0,0.090909091,0,0,0,0,0,0,-0.333333333,-0.02173911,0,0.25,0.111110802,0,0,0,0.036697182,0,0,0.076923077,0.006451607,0.047930203,-0.5,0,0,0.067708332,0.056337971,0,0,-0.067982485,-0.035555628,0,0.299999952,0,0.036912765,-0.056701031,0.050793651,0,-0.067226891,-0.035714283,0,0.6666666,0,-0.166666667,-0.016271263,-0.017123223,0.006756768
0,0,0,-0.043062213,0,0.340206299,0,-0.013698617,0.173633511,0.25000003,0,0,0,0.294117647,-0.25,0,0,0,0,0,0,0,0,0,0,-0.049999517,0,0,0,0,-0.202500021,0.085526314,-0.071428571,-0.019230752,0,0.9,0,0,0,0,0,0,0.047058895,-0.082949235,0,-0.153846104,0,-0.009708713,0.027322404,0.087613293,0,0.036036036,0.037037035,0,0.25,0,0,0.011027054,-0.024390232,0
0,0,-0.357142787,0,-0.125,0,0,-0.031250052,0.082191766,0,0,-0.071428571,0,0,0.333333333,0,0,-0.175862059,0,-0.125000041,0,0,0,0,0.253333282,-0.026316322,0,0,0,0,0.018808829,-0.12121208,0,-0.013071883,0,0,0,0,0.024390221,-0.026666641,0,0,-0.002247203,0.047738723,0,-0.272727278,0,-0.013071883,-0.010638298,0.019444444,0,0.034782609,-0.059523785,0.2,-0.05,0,0,0.059986398,-0.007142809,-0.013422842
-0.055555556,0,0.11111089,0.025,0.142857143,0,0,-0.007168452,-0.027848135,0,0.440000057,-0.076923077,0,-0.227272727,0,0,1,0,-0.068571448,0.142857197,0,0,0,0,-0.148936136,0,0,0,-0.001813715,-0.017699138,0.461538467,-0.151724153,0,-0.033112551,0.010395047,-0.052631579,-0.083333129,0.130434765,-0.0047619,0.013698617,-0.106382983,0,0.002252264,-0.047961641,0.222222183,0.624999916,0,-0.006622542,0.02688172,0.032697548,0,0,0.025316431,-0.166666667,-0.157894737,0,0,0.030224956,-0.021582901,-0.013605394
0,0,0,-0.014634171,0,-0.692307719,0,0,-0.007812493,-0.093999923,-0.1944445,0.166666667,0,-0.070588224,0,0,0,0,0,0,0,0,0.00444444,0,0.168750048,-0.027026719,0,0,0.003633423,0.009009021,0.157894671,-0.040650464,0.076923077,0,-0.010288101,-0.388888889,0.103636223,-0.057692255,0.014354054,0.036036001,0,0,0.031460587,-0.002518965,0.090909078,0,0,0.029999987,-0.010471204,0.026385224,0,-0.075630252,0.024691335,0,0.03125,0,0.2,0.031211105,0.022058999,-0.034482744
0,0,0,-0.009900965,-0.125,0,-0.076595745,0.00722021,0.081364816,0.002207413,0,0,0.5,-0.050632923,0.083333333,0,0,0,0,0,0,0,-0.004424775,0,-0.090909128,0,0,0,0,0.026785749,-0.05454545,-0.042372843,0.071428571,0.020547925,0.002079087,0,-0.023064376,0,0.047169881,-0.060869508,-0.404761878,0,0.013071722,0.058080862,0,-0.061538405,0,-0.012944972,0,0,0,0.018181818,0.066265111,0,0.090909091,0,-0.166666667,-0.023607718,-0.021582901,-0.014285738
0,0,-0.099999821,0,0,-0.249999936,0.138248848,0,0.080097071,0,0,-0.142857143,0,0,0.076923077,0,2.500000199,0,0,0,0,0,-0.00444444,0,0,0,0,0,-0.00316749,0,0.057692303,-0.008849549,0.066666667,-0.026845612,0.014522562,-0.090909091,0.0236089,0,-0.0045045,0.032407375,0.639999962,0,-0.012903057,0.052506031,-0.249999967,0.065573706,0,0,-0.005291005,-0.025706941,0,0.0625,-0.016949181,0,-0.055555556,-0.071428563,0,-0.022938681,0.022058999,0
0,0,0,-0.004999987,-0.142857143,0,0,0.003584226,0.044943886,0,-0.13793101,0,0,0,0.071428571,0,-0.214285768,-0.828451882,0,0,1,0,0,0,0.029411765,0.1666666,0,0,0,0.026086885,-0.136363587,0.017857126,0.1875,-0.048275897,0.010225367,0.3,-0.003294874,0.040816287,0.104072405,0.183856539,0,-0.333333333,0.010893062,0.108843426,0,-0.2,0,0.016393443,0,0.015831135,0,-0.075630252,-0.040229893,0,-0.058823529,0,0,0.042512616,-0.010791451,-0.057971036
0,0,0.333333255,0.005025113,0,0,-0.068825911,0.050000038,0.075268795,0.101321594,0,0.083333333,0,0,0.066666667,0,-0.090909056,4.780487552,0,0.124999986,0,0,0.026785689,0,0.057142857,-0.095237836,0,0,0,0.0677967,-0.004210597,-0.026315765,-0.052631579,0,-0.010121867,0.153846154,0.004958489,-0.098039218,0.131147511,0.0757575,0,0,-0.028017154,0.02862988,0.333333274,0,0,-0.012903214,-0.015957447,-0.002597403,0,0,-0.041916176,0,0.056249976,0,0,0.01765026,0.003636286,0.030769283
0,0,-0.166666784,0,0,0,-0.043478261,0.142857085,-0.126000023,0,0,0,0,-0.066666667,0.1875,0,0.299999979,0,0,-0.1111111,0,0.299999952,-0.02173911,0,0,0,0,0,0,0.063492047,-0.007399545,-0.099099111,0.222222222,0.043478306,0.012270136,0,0,-0.086956544,-0.050724676,0.443661982,0,0,-0.026607517,0.071570581,0,0.057692369,0,0.058823566,-0.021621622,0.018229167,0,0,-0.006249945,0,-0.023668617,0.076923067,0,0.015550484,-0.003623111,-0.007462699
0,0,0,0,-0.166666667,-0.166666723,0.018181818,-0.038690441,0.054919967,0,0,-0.076923077,0,0,-0.052631579,0.00172851,-0.384615391,0,0,0,-0.5,0,0,0,0,0,0,0,0,0.03731339,-0.159744439,0,0.227272727,-0.027777833,0.022222299,0.2,-0.019736734,0.07142862,0.026717624,0.014634133,0,0,-0.011389414,-0.784786651,0,0,0,-0.027777824,0.022099448,-0.020460358,0,0.045454545,-0.006289319,0,-0.04848486,0,0,-0.012956254,0.007272572,-0.060150397
-0.941176471,0,0,0,0,0,0,-0.021671806,-0.049891543,0,-0.160000026,0.333333333,0,0,-0.055555556,-0.200000025,0.250000033,0,0,0,0,1.307692392,0.022222201,0,0.005405426,0,0,0,0,0.100719469,0,0,0,0,-0.007905165,0,0,-0.044444402,-0.059479585,-0.045673035,0,0,-0.023041509,0.465517208,0,0,0,0.019047571,-0.027027027,-0.052219321,0,-0.069565217,0.063291111,-0.12,-0.00636939,-0.214285749,0,-0.041766073,-0.003610032,0
16,0,0,0,0,-0.200000014,-0.107142857,-0.047468383,-0.027397233,0,-0.095238078,-0.125,0,0,0,0,-0.200000021,0,0,0,0,-0.566666683,0,0,0,0,0,0,0,-0.006535956,-0.036755336,-0.019999981,0,-0.049999953,0.015935864,0,0.006711372,-0.046511692,0,-0.085642295,0,0,-0.037736047,-0.023529356,-0.249999967,-0.036363709,0,-0.006230494,-0.044444444,-0.055096419,0,-0.009345794,-0.059523785,0,0.00641022,0,0,-0.047322769,-0.003623111,0.024000041
0,0,0,-0.2,0.2,0,0,0.019933536,0.018779324,0,0.31578949,0,-0.166666667,0.785714286,0,0,0,0,0,0,0,0.538461595,-0.02173911,0,-0.059139804,0,0,0,0,-0.019736867,0.052631573,-0.071428563,-0.074074074,-0.037594038,0.005882813,-0.277777778,0.015000078,-0.024390221,0.007905131,-0.035812703,0,0,0.01225515,-0.331325279,0,0.037735928,0,0.006269557,0.052325581,0.040816327,0,-0.028301887,0.018987307,0,0.019108293,0.181818245,0,0.022222324,-0.025454427,-0.007812513
-0.176470588,0,0,0.25,-0.166666667,0,0.1,-0.022801282,0.048387104,0,0,0.071428571,0,-0.4,0,0,0.125000083,0,0,0,0,0,0,0,0.085714286,0,0,0,0,-0.026845591,0,-0.054945066,0,0,0.0116958,0.153846154,0,0.100000024,-0.00784313,-0.014285701,0.097561001,0,0.009685101,-0.072072056,0,-0.05454551,0,0.037383203,-0.016574586,-0.030812325,0,0.029126214,0,0,-0.0625,0,0,-0.008951248,0.011193899,0.102362209
0.214285714,0,0,0,0,0,-0.022727273,0.00999999,-0.019780252,0,0,0.066666667,0,0.266666667,0.294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013793121,0,-0.081395339,0,-0.015624985,0.011560303,0.2,0,-0.022727251,-0.023715393,0.086956507,0,0,0.035971414,-0.165048613,0,0,0,-0.012011944,0,-0.020231214,-0.052631579,0.08490566,0,0.272727273,-0.066666667,0.307692333,0,-0.012258262,-0.003690066,-0.071428615
0,0,0,0,0.4,0,0.023255814,-0.003300327,0.008968601,0,0,-0.125,0.4,0,-0.136363636,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.090909122,0,0.177215167,-0.04,0.031746002,0.017143065,0.388888889,0,-0.069767483,-0.028340054,0,0.022222201,0,0.037036885,0,0,0,0,-0.003039583,0,0.01179941,0,-0.043478261,0.006211191,0,-0.107142857,0,0,0.016329049,-0.018518557,0.069230806
-0.058823529,0,0,0,3.28571415,0,0,0.092715223,0.011111153,0,-0.040000021,0.085714286,0.199999946,0,0.105263158,0,0,-0.01265819,0,0,0,0,0,0,0.021052612,0,0,-0.018867996,0,0.115384672,-0.020000019,-0.075268809,-0.166666667,0.023076994,0.007490664,33.80000057,0,0,0.0333333,0.010666656,0.086956544,0,0.18973232,-0.058139447,0,0,0,0.149390294,0.061797753,0.12244898,0,0.054545455,-0.00617285,0.321428571,-0.08,-0.117647141,0,0.060411361,0.003773615,0
0,0,0,0,-0.099999987,0,-0.031818182,0,0.0043956,0,0.04166669,0.052631579,0.07142862,0,-0.19047619,-0.642156847,0,0,0,-0.125000041,-0.5,0,0,0,0,0.052631044,0,0,0,0,0,0.011627896,-0.15,-0.097744354,0.003717762,-0.024137955,0,0.024999976,0.112903213,0,0,0,0.018761475,0.024691296,0,0.153846242,0,-0.007957539,-0.026455026,0.01038961,0,-0.00862069,0,-0.378378378,0,-0.066666606,0,0.004242611,-0.003759428,-0.107913698
0,0,0,0,0,0,-0.046948357,0.030303074,0.039387269,0,0,0,0.222222222,0,0.058823529,0.64383553,0,0,0,0,0,0,0.00444444,0,0.030927855,0,0,0,0,0.089655201,0,0,0.117647059,0.108333325,-0.003703992,0.008245003,0.970443198,-0.048780442,-0.050724676,0,0,0,-0.012891141,-0.048192762,0,0.083333251,0,-0.010695228,0.005434783,-0.010282776,0,-0.026086957,-0.018633506,0.565217391,0.069565234,0,0,0.003620873,0.018867964,0.040322564
0,0,0,0,0.370370342,0,0.009852217,0.032352909,0.002105311,0,-0.040000021,0,0.054545489,-0.368421053,0.055555556,0,0,0,0,0,0,0,0,0,0.055000019,0,0,0,0,-0.018987441,-0.031887725,-0.06896552,-0.052631579,-0.00751879,-0.020446032,0,0,-0.025641062,-0.011450371,0.01583112,0,0,-0.007462932,-0.075949352,0,0,0,-0.005405426,0.005405405,-0.031168831,0,0,0,-0.388888889,-0.065040665,0,0,-0.032471319,-0.00740725,-0.015503821
-0.125,0,0,0,-0.162162143,0,0,-0.04558407,0.048319229,0,-0.083333318,-0.1,0,-0.166666667,0.105263158,0,0,0,0,0,0,0,-0.004424775,0,0.421800922,0,0,0,0.000907922,0,-0.050065881,0,0,0,0,0.038551394,-0.416666613,0.052631592,-0.034749003,-0.033766202,0,0,-0.024436014,-0.054794571,0,0.076923098,0,0.046195674,-0.021505376,-0.016085791,0,0.026785714,-0.006329125,0,0.130434783,0,0,-0.019888245,0.011193899,0
0.142857143,0,0,0,0.161290402,0,0,0.059701508,-0.01603205,0,0,0.180555556,-0.034482807,0.010000038,-0.047619048,0.120000048,-0.111111177,0,-0.079754582,0,0,0,0,0,-0.059999975,0,0,0,0,-0.012903165,-0.001386956,0.037037002,0,0.00757575,0.01138531,-0.002249703,0,-0.024999976,-0.047999954,-0.016129017,-0.019999981,0,-0.092485473,0.130434794,0,-0.057142804,0,-0.051948052,-0.021978022,0.008174387,0,-0.017391304,-0.044585995,0,0,0,-0.2,0.007609592,-0.003690066,0.007874029
-0.875,-0.74358975,0,0,0.166666632,-0.399999974,0.024390244,0,0,0,0,0.058823529,-0.017857126,-0.108910925,0,0,0,0,0,0,0,-0.100000024,0,0,-0.109929089,0,0,0,0.001360647,-0.019607868,-0.027777774,-0.023809502,0,-0.045112827,-0.007505205,-0.095828659,0,0,0.029411735,0,0,0,0.048832215,-0.01282054,0.333333274,0.0151515,0,0.02739726,0.028089888,-0.021621622,0,-0.008849558,-0.006666678,0,-0.176923092,0.285714251,0,-0.012586715,0,-0.046875078
7,0,0,0,0.047618979,0.666666596,0.023809524,-0.033802785,0.016293264,0,0,0,0,0.111111111,0.05,0,0.125000083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207317095,0.055555556,0,0,-0.026184495,0,-0.102564125,-0.020408143,0.060109296,0,0,-0.036437366,-0.051947986,-0.249999967,0.014925359,0,0.005333354,0.010928962,-0.013812155,0,-0.017857143,-0.026845612,0,0,0.444444497,0,-0.005098699,0.011111307,-0.032786855
0,1.5,0,0,-0.136363621,-0.5,-0.023255814,0.020408143,0.002004054,0,-0.318181787,0,-0.090909091,0,-0.047619048,0,0,0,0,0.142857197,0,0,0,0,-0.003984079,0,0,0,0,0.033333296,0.014285713,-0.030303061,-0.052631579,0,0.011342481,0,0,0.114285742,0.004166663,-0.126288659,0,0,0.06302532,-0.054794571,0,-0.044117692,0,-0.013262599,0.027027027,0.030812325,0,-0.018181818,0.006896563,0.227272727,-0.037383143,-0.230769266,0,0.050608584,0.025640902,0
0,-0.4,0,0,-0.105263111,0,0,0.137142863,0,0,0.2,0,0,0.15,-0.05,0,0,0,0,-0.125000041,0,0,0,0,0,0,0,0,0,0,0,-0.093749975,0,0.023622025,0,-0.04097311,0,0.025641001,0.01244812,0.00294985,-0.081632671,0,0.047430791,0.014492784,0,0.184615399,0,0.02688172,0.021052632,0.027173913,0,-0.027777778,-0.041095886,0,0.145631065,0.250000021,-0.25,0.009756056,0.017857178,0.050847455
0,0.333333333,0,0.015000025,0,0.100000026,0,0.065326571,-0.003999996,0,0.111111084,0,0,0.121739097,-0.052631579,0.428571462,0,0,0,0,0,0,0.00888888,0,0,0,0,0,0.005434681,0,-0.014084505,0.160919523,0,-0.038461503,0.005607497,0.001335104,0,0,0.045081923,-0.055882368,0,0,0.032075644,0.242857128,0,0.03896108,0,0.013089005,0.077319588,0.092592593,-0.222222222,0.038095238,-0.092857146,-0.111111111,0.127118642,0.079999992,0.333333333,0.053140132,0.01052609,-0.032258034
0,0,0,0.113300515,-0.117647111,0,-0.014285714,0.070754766,0.164658668,0,0,0.166666667,-0.2,-0.17829452,0.055555556,0,0,0,0,-0.142857134,0,-0.611111107,-0.008810564,0,-0.2,0,0,0,0,0,0.099999927,0.039603923,0.111111111,0.039999962,0,-0.121333378,-0.001428702,0,-0.027450955,0,0.111111111,0,-0.014625305,-0.103448283,0.111111091,-0.062500014,0,0.018087875,-0.038277512,0.043583535,0,0,-0.18897636,0,0.015037579,-0.074074067,0,0.012041071,0.013889,-0.008333347
0,0,0,0,0.03333335,0,0.019323671,-0.07048462,-0.013793172,0,0,0.028571429,0,-0.009433998,0.105263158,0,0,0,0,0.166666654,0,0,-0.039999962,0,0.05,0,0,0.057692346,0,0.006451621,-0.088311639,-0.114285667,0.15,0.053846196,-0.020446032,-0.080424835,0.001430746,0,-0.032258034,-0.034267954,0.260000038,0,-0.089053725,-0.038461503,0,0.133333365,0,0.002538032,-0.044776119,0.016241299,0,-0.036697248,0.067961071,0,0.074074074,0,0,0.013597923,0.020548008,0
-0.125,-0.399999976,0,-0.115044288,-0.03225808,0,-0.028436019,-0.016587606,-0.034965003,0,-0.099999978,0,0.125,0.047619048,-0.19047619,0,-0.111111177,0,0,-0.142857134,0,0,0.041666625,0,0,0,0,0,0,0,0.038461492,0.086021487,0,-0.021897789,0.001897187,0.031353099,0,-0.125,-0.054166712,0.019354898,0,0,0.044806524,-0.040000022,0.199999968,-0.105882389,0,0.032911373,-0.036458333,0.006849315,0,0.00952381,-0.009090829,0,0.034482759,0.120000022,0,-0.005589616,0.016778263,0
0,0,0.100000032,0,0,0,0.024390244,-0.007228966,-0.068840601,0,0,-0.027777778,0.111111111,0,0.176470588,0,0,0,0,0.333333382,0,1.571428547,-0.044444402,0,-0.095238095,0,0,0,-0.007207074,0,-0.039780466,-0.059405944,-0.086956522,0,-0.00568177,-0.015999977,0,0.142857143,0.008810564,0,0,0,-0.064327531,-0.055555482,0,0,0,-0.002450943,0.037837838,-0.01814059,0,0.037735849,0.00917423,0,0,-0.071428563,0,-0.026981817,-0.009900685,0
0,0,-0.090909117,0,0,0,0.019047619,0.00242724,0.050583703,0,0,0.019047619,0,0,0,0,0,0,0,-0.250000028,0,0,0,0,-0.078947368,0,0,0,0,-0.038461512,0,-0.052631592,-0.095238095,0.044776076,-0.007618368,0.022764251,0,-0.024999976,-0.048034889,0,0,0,0.043750075,0,0,0,0,-0.031941013,-0.020833333,0.025404157,0,-0.054545455,0.045454624,0,0,0.153846068,0,0.008088229,0,0.025210038
0,0,0,0,-0.066666637,-0.181818147,-0.065420561,-0.002421363,-0.025925901,0,-0.055555583,0.074766355,0,-0.136363636,-0.05,0,0,0,0,0.166666654,0,-0.555555537,0,0,-0.085714286,0,0,0,0.000453584,0,0,-0.011111101,0.052631579,0.00714285,0.009596459,0.03338627,0,0,0.077981575,0.034810092,0,0,-0.015968146,0.02941169,0,0,0,0.015228387,0.069148936,-0.002252252,0.214285714,-0.048076923,-0.069565241,0,0,-0.133333269,0.25,-0.025215314,0.026666777,-0.016393384
0,0.583333251,0.100000032,0.15,-0.178571446,0,-0.075,0.019417458,0.024714759,0,0,-0.086956522,0,0.421052632,-0.052631579,0,0,0,0,0,0,0,-0.018604743,0,-0.03125,0,0,0,0,0.026666701,0.00285713,-0.044943778,-0.05,0.042553236,-0.019011405,0.001538451,0,-0.179487187,-0.034042522,0.033639185,0,0,0,0,0,0.052631608,0,0,0.069651741,-0.036117381,0,0,0.214953237,0.5,-0.006666692,0.038461501,-0.2,0.015873372,0.058441344,0
0,0,0,0,-0.130434765,0,-0.027027027,0.026190509,-0.025974002,0,-0.117647033,0.114285714,-0.019999981,0,0,0,0,0,0,-0.142857134,4,0,0,0,0,0,0,-0.14545458,0,-0.058441553,-0.00284899,0,-0.052631579,0.06122443,0.04651194,-0.078340984,0.000900641,0.093749984,0.035242257,0,0,0,0.016227266,0.242857128,0,0.124999953,0,-0.1,-0.018604651,0.007025761,0.176470588,-0.04040404,0.230769218,0,-0.006711371,0.259259329,0.25,0.003471787,0.055214801,0
-0.571428571,0,0,0,0.250000024,0,0.055555556,-0.011600862,-0.00761904,0,0,0.017094017,0.122448958,0.029629601,0.111111111,0.020833313,0,0,0,0,0.6,0.249999981,-0.004739332,0,0.006451638,0,0,0,0.013605447,0.027586158,0,0.294117639,0.055555556,-0.051282004,-0.024074292,-0.041666655,0,0,-0.008510631,-0.020710109,0,0,0.115768397,-0.045977003,0,0.022222268,0,0.038888931,0.033175355,0.046511628,0,0.042105263,-0.099999974,0,0.0135135,-0.029411835,0,0.025375347,0.037790823,0.008333347
0.833333333,0,0,-0.130434783,-0.159999997,0,0.042105263,0.004694831,-0.00191943,0,0,0.176470588,-0.018181801,-0.007194204,-0.1,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.03355709,0.071428502,-0.163636367,-0.105263158,-0.020270251,-0.003795362,0.003478236,0,0,-0.064377623,0,0,0,0.060822885,-0.036144544,-0.166666645,0,0,-0.008021472,0.02293578,0.048888889,0,-0.070707071,0.04861112,-0.222222222,-0.066666667,-0.030303002,-0.2,-0.023059812,-0.033613622,-0.008264477
0,0,0,0,0,0,-0.065656566,-0.084112177,-0.034615353,0,0,-0.007142857,0,0.086956507,0,0,0,0,0,0,-0.357142857,0,0.0047619,0,0.147435845,0,0,0,-0.004474274,0,0.128000015,-0.021739174,0.058823529,-0.020689717,0.034285916,0.012131728,0,0,0.041284363,0,0,0,-0.042158425,-0.037500076,0,0,0,0.045822125,0,0.074152542,0,-0.054347826,0.119205288,-0.035714286,-0.107142857,-0.062500047,0,0.02705829,-0.01159421,0
0.090909091,0,0,0,0.142857117,0,0.081081081,-0.01275515,0.005976137,0,0,-0.007194245,0.018518501,-0.079999987,0,-0.084693901,0,0,0,0.166666654,-0.111111111,0,-0.085308036,0,-0.078212271,0,0,0,-0.008988767,0.006493436,0,-0.022222202,0,0.05633806,0.058931594,-0.015410947,0,0.114285742,0.066079338,0.057401831,0,1,0.010563174,-0.025973964,0,0,0,-0.007731939,-0.071748879,0.047337278,0,0.045977011,-0.059171572,0,0.12,0.033333417,0,0.002802641,-0.014662615,0
0,0,0,0,-0.166666667,0,0,-0.074935393,-0.005940635,0,0,0.007246377,-0.036363602,0,-0.111111111,0,0,0,0,0,-0.125,-0.199999988,-0.015544027,0,-0.024242401,0,0,0,0.006802723,0,0,0,0,0,-0.027825936,0,0,0,-0.049586827,0,0,-0.5,-0.017421632,-0.053333382,0.199999968,-0.021739174,0,-0.020779201,0.014492754,0.035781544,0,0.065934066,-0.125786173,0,-0.200000014,0,0,-0.007266742,-0.032738001,0
0,0,-0.090909117,0,0,0,-0.05,0.039106175,-0.001991982,0,0,-0.028776978,0,0,-0.125,-0.420289873,0,0,0,0,0.142857143,0,0.184210541,0,-0.012422407,0,0,0,-0.005405305,-0.045161195,0,0.136363643,0,-0.026666641,-0.008944511,0,0,-0.051282062,-0.026086932,-0.014285701,0,0,-0.00709204,0.028169073,0.083333389,0.133333342,0,-0.00530506,-0.033333333,-0.018181818,0,-0.010309278,0.021582694,-0.074074074,0.098214321,0.096774208,0,-0.021959437,0.043076713,0
0,0.052631592,0.100000032,0.15,0,0,0,-0.059139792,0.035928108,0,0.2,-0.185185185,-0.056603808,-0.01449274,0.214285714,0,0.500000066,0,0,0,-0.375,0,-0.022222201,0,-0.056603751,0,0,0,0,0.013513449,-0.026004716,0.00999999,0,0.061643775,-0.007219975,-0.104347874,0,0.054054066,0.013392844,-0.034782644,0,0,-0.005357105,-0.041095912,0,0,0,-0.021333313,0,-0.044444444,0,-0.020833333,-0.070422507,0.04,-0.032520371,-0.117647141,0,-0.032815241,0.008849455,0
0,0.100000024,0.090909213,-0.130434783,0,0,0,0.140000003,-0.036608874,0.041999881,0,0.045454545,-0.019999981,0,0,0,0.666666637,0,0,0,0,-0.249999981,-0.045454609,0,0,0.050000232,0,0,-0.003623548,-0.033333296,-0.065534006,-0.108910906,0,0.096774258,-0.005454767,0.034951541,0,0,-0.03964754,0.030030074,0,0,-0.012567456,-0.014285744,-0.384615375,0.176470657,0,-0.016348836,-0.310344828,-0.081395349,0,-0.382978723,-0.022727311,-0.115384615,-0.084033616,0,-0.25,-0.032737841,-0.017543658,0
0,0.090909111,0.083333172,0,-0.2,-0.111111132,-0.047368421,-0.00751879,0,0.026871483,-0.166666667,0.008695652,0,-0.044117674,0.176470588,0,-0.350000011,0,0,0,0.2,0,0.07142862,0,-0.026666641,0,0,0,0.666666867,-0.034482802,0.064935117,0.111111141,0.222222222,0.329411722,-0.003656253,-0.013133221,0,0.025641001,-0.03211017,0,0,0,-0.007272564,0.014492784,0,0.041666625,0,0.002770147,0.214285714,0.029535865,0,0.293103448,-0.046511626,-0.043478261,0.091743122,0.033333417,0.333333333,-0.004923254,0.002975953,-0.016666695
0,-0.041666725,0.076923183,0.05,0,0,0.022099448,-0.037878812,0.002000046,0,0,0.120689655,0,0.153846154,-0.1,0,0.230769218,0,0,0,-0.5,0,-0.08888891,0,-0.027397299,0,0,0,0,-0.049999978,-0.132926821,0.029999971,-0.136363636,-0.132743342,-0.009174004,0.043726248,0,0.144999981,-0.080568648,-0.067055398,-0.047619076,0,-0.027472737,0.014285679,0,0,0,0.074585655,0.058823529,-0.055327869,0,0.12,-0.056910581,0.136363636,-0.151260445,0.064516065,0,-0.057513765,-0.014836654,-0.025423682
